loan_id,stage,pd,lgd_estimate,ead_estimate,discount_factor,ecl,pool_id
LN-0029163,3,1.0,0.495,0.0,0.5418262449980725,0.0,POOL-09
LN-0029164,1,0.0339428334551812,0.0,256811.51747633333,0.6353541329159172,0.0,POOL-10
LN-0029165,1,0.0972742357261662,0.1586153032110805,124111.47054375,0.5100908756076518,976.79,POOL-09
LN-0029166,2,0.3760667389669042,0.85,0.0,0.9385638197228472,0.0,POOL-03
LN-0029167,1,0.033567765356159,0.0,270563.00615000003,0.6955375143109154,0.0,POOL-09
LN-0029168,1,0.1188431989546737,0.0864639386795642,344591.9671379166,0.5130260792810905,1816.58,POOL-08
LN-0029169,1,0.0276080603805165,0.85,6205.633985833333,0.9243818241476256,134.61,POOL-10
LN-0029170,1,0.0674872027288671,0.1331502670650542,339836.5489805,0.5731852481745312,1750.36,POOL-02
LN-0029171,1,0.0261683526483618,0.85,0.0,0.9168423947923352,0.0,POOL-07
LN-0029172,1,0.0662885296208072,0.0,5133.216291666666,0.9070294784580498,0.0,POOL-09
LN-0029173,1,0.0281255376704521,0.85,3184.102364,0.9242238911507191,70.35,POOL-03
LN-0029174,1,0.1898007379945495,0.0,481081.8814813333,0.48515901099475234,0.0,POOL-05
LN-0029175,1,0.0333942168536684,0.0,6380.615589,0.9440912722408332,0.0,POOL-05
LN-0029176,3,1.0,0.935,0.0,0.9515613658398878,0.0,POOL-02
LN-0029177,1,0.0282978065582656,0.85,4996.413016,0.8754847496795944,105.22,POOL-10
LN-0029178,1,0.0585354470917397,0.85,0.0,0.8626636404006228,0.0,POOL-09
LN-0029179,1,0.0608852490442235,0.0018624491801648,346840.6625138333,0.5698815959330709,22.41,POOL-05
LN-0029180,1,0.0207278057343924,0.85,2130.0690851666664,0.9259656200903463,34.75,POOL-10
LN-0029181,1,0.0764633823045736,0.0,5877.227263416667,0.9266473094669762,0.0,POOL-01
LN-0029182,2,0.536401703830098,0.0,24645.607075,0.8699702860425405,0.0,POOL-09
LN-0029183,1,0.1622305252765882,0.85,7532.036485999999,0.8443491026179583,876.97,POOL-07
LN-0029184,1,0.0389527057522778,0.0,221360.615992,0.6162494733349823,0.0,POOL-03
LN-0029185,1,0.0737906477146975,0.45,0.0,0.5279748056286381,0.0,POOL-10
LN-0029186,1,0.056990998058507,0.85,3811.160598,0.9201068858241467,169.87,POOL-08
LN-0029187,1,0.0343206373653768,0.45,0.0,0.9415077640512077,0.0,POOL-09
LN-0029188,3,1.0,0.495,0.0,0.8658697537559715,0.0,POOL-03
LN-0029189,1,0.043365205319159,0.85,792.4172812499999,0.9111617312072894,26.61,POOL-10
LN-0029190,1,0.0849082224812899,0.1153490647641524,261509.52154,0.5257031898253777,1346.46,POOL-04
LN-0029191,1,0.0583650567662514,0.0,22298.56704,0.8687926778764737,0.0,POOL-08
LN-0029192,1,0.0267405350539091,0.85,6407.69808075,0.8762063360617007,127.61,POOL-02
LN-0029193,1,0.0591551362693538,0.85,3006.7830455,0.919912207768136,139.08,POOL-03
LN-0029194,2,0.99,0.0,115145.69663025,0.4524149026310996,0.0,POOL-10
LN-0029195,1,0.1072318299663171,0.0,28540.99702683333,0.8691480079408267,0.0,POOL-03
LN-0029196,1,0.0750690451688102,0.85,337.52456458333336,0.8152907785517379,17.56,POOL-09
LN-0029197,1,0.0642266299482622,0.85,1420.2837206666668,0.9193289141911527,71.28,POOL-01
LN-0029198,2,0.919582806805695,0.0861577779721349,333191.281005,0.6618156139942215,17470.93,POOL-05
LN-0029199,1,0.0697256622532861,0.85,0.0,0.91878550672131,0.0,POOL-03
LN-0029200,1,0.031654026878511,0.0,15117.472477916666,0.9063840595788241,0.0,POOL-06
LN-0029201,1,0.0359087348749228,0.85,0.0,0.9555933317324575,0.0,POOL-04
LN-0029202,1,0.0450605524067215,0.0,20446.17656783333,0.8972982174432766,0.0,POOL-07
LN-0029203,2,0.99,0.1133375121129064,340431.44059749995,0.6325866475922427,24163.43,POOL-08
LN-0029204,1,0.0615788389019437,0.0,259473.064398,0.5584778300536417,0.0,POOL-07
LN-0029205,1,0.0489320724928437,0.85,0.0,0.9099181073703367,0.0,POOL-09
LN-0029206,1,0.0517566599024531,0.0717413840055178,273406.1864565,0.5934410580782903,602.45,POOL-08
LN-0029207,2,0.5128905272364316,0.0,271235.411733,0.8194809195023909,0.0,POOL-08
LN-0029208,3,1.0,0.495,0.0,0.9047876649284279,0.0,POOL-09
LN-0029209,1,0.0498442768593341,0.45,0.0,0.6316670121930446,0.0,POOL-02
LN-0029210,1,0.0805997845052426,0.85,2600.397592,0.8132334486398065,144.88,POOL-08
LN-0029211,1,0.0577470597502294,0.85,3420.546606083333,0.920067940325163,154.48,POOL-04
LN-0029212,1,0.033930953482579,0.0,353000.720544,0.8176876145247839,0.0,POOL-08
LN-0029213,1,0.0605591600656729,0.85,0.0,0.9518199540141906,0.0,POOL-08
LN-0029214,1,0.049382844375394,0.0094055108083979,232045.0739285,0.6064876617565904,65.37,POOL-08
LN-0029215,1,0.037435463259223,0.0,14754.389873333334,0.9044262863123994,0.0,POOL-08
LN-0029216,3,1.0,0.935,0.0,0.8783770535328939,0.0,POOL-07
LN-0029217,1,0.0619610817199377,0.0,223494.857895,0.5633350672629176,0.0,POOL-05
LN-0029218,1,0.1756087546898411,0.0,7106.860516249999,0.8517290832665809,0.0,POOL-01
LN-0029219,1,0.0460822911132132,0.85,10271.004970416669,0.826897254352992,332.67,POOL-01
LN-0029220,2,0.2808784368675912,0.0,7307.32802,0.9056489162860165,0.0,POOL-07
LN-0029221,1,0.0739263130935733,0.85,0.0,0.9038322487346349,0.0,POOL-04
LN-0029222,3,1.0,0.495,0.0,0.48933898832978945,0.0,POOL-02
LN-0029223,1,0.0299981666285253,0.85,0.0,0.9575627720926225,0.0,POOL-05
LN-0029224,1,0.0560309093564402,0.0,290438.2292348333,0.7565430750770521,0.0,POOL-10
LN-0029225,2,0.0251141229514109,0.85,2731.5898419166665,0.9248561093631049,53.93,POOL-03
LN-0029226,1,0.1022268918022885,0.0,281065.7506821666,0.5249483031225773,0.0,POOL-05
LN-0029227,1,0.0824633264592333,0.45,0.0,0.7543599010909173,0.0,POOL-03
LN-0029228,3,1.0,0.495,0.0,0.9004997809804433,0.0,POOL-05
LN-0029229,1,0.0411978111550004,0.0,28797.850906666667,0.9013926100415178,0.0,POOL-01
LN-0029230,1,0.0698197850120841,0.0,333083.7755510833,0.5823760707796746,0.0,POOL-02
LN-0029231,1,0.0811659363929628,0.0254221960626062,281069.13426375,0.5279748056286381,306.21,POOL-08
LN-0029232,1,0.0531831608908849,0.45,0.0,0.8680470042474411,0.0,POOL-02
LN-0029233,3,1.0,0.495,0.0,0.4921469702848107,0.0,POOL-01
LN-0029234,1,0.1634311691690946,0.0,218174.442752,0.6871475729794339,0.0,POOL-01
LN-0029235,1,0.0234971785714255,0.0,100582.18105908332,0.6874413305885252,0.0,POOL-03
LN-0029236,1,0.0429724011262576,0.85,7903.872661999999,0.8682044827523171,250.65,POOL-03
LN-0029237,1,0.0373995078975448,0.0429044062301625,284506.099532,0.6531841929913526,298.19,POOL-07
LN-0029238,1,0.0503140136922899,0.45,0.0,0.5960262280358417,0.0,POOL-06
LN-0029239,1,0.0573238239436788,0.0,17035.795113333334,0.8655675798575494,0.0,POOL-01
LN-0029240,1,0.0596597282460342,0.85,460.3062168333333,0.8200226639503907,19.14,POOL-09
LN-0029241,1,0.2012138372785982,0.1543828024735997,233993.053076,0.4366243286744993,3173.71,POOL-01
LN-0029242,1,0.0646538648505771,0.85,0.0,0.9514752166055579,0.0,POOL-07
LN-0029243,1,0.051340289469107,0.0,8087.45780375,0.9131067109005995,0.0,POOL-01
LN-0029244,1,0.1248099616914271,0.0,7802.971072,0.8628120907974735,0.0,POOL-07
LN-0029245,3,1.0,0.495,0.0,0.8950556232317057,0.0,POOL-05
LN-0029246,1,0.0804913267471183,0.85,0.0,0.9513460366149273,0.0,POOL-10
LN-0029247,1,0.0709179817444371,0.0,367561.890099,0.54968853842944,0.0,POOL-10
LN-0029248,1,0.0559136650393326,0.1500993222169894,209955.051066,0.6021051223147298,1060.95,POOL-02
LN-0029249,1,0.0629299879193531,0.0,18710.48422433333,0.8655675798575494,0.0,POOL-08
LN-0029250,1,0.0843592967481566,0.85,2389.436445166666,0.9177402221236847,157.24,POOL-10
LN-0029251,1,0.1693093234291903,0.1382449727296747,305397.6094575,0.45824769558341877,3275.64,POOL-01
LN-0029252,1,0.0390741616472826,0.158105036343806,339471.01750333334,0.6325866475922427,1326.66,POOL-06
LN-0029253,1,0.1093837615324849,0.45,0.0,0.922829163054475,0.0,POOL-05
LN-0029254,1,0.022720578738477,0.85,4649.9614875,0.9254896267654951,83.11,POOL-02
LN-0029255,2,0.1994502129257043,0.0,6930.094472,0.927837607782618,0.0,POOL-02
LN-0029256,2,0.1703877210406449,0.85,0.0,0.863132904387161,0.0,POOL-04
LN-0029257,1,0.0642883489233184,0.0,290546.637095,0.7424793267998958,0.0,POOL-07
LN-0029258,1,0.0731262837852271,0.45,0.0,0.880550476337718,0.0,POOL-07
LN-0029259,3,1.0,0.495,0.0,0.8367741899941937,0.0,POOL-10
LN-0029260,2,0.4736193326060948,0.0,4615.164841833333,0.8943785766422877,0.0,POOL-10
LN-0029261,1,0.047238893817556,0.080185886458158,181167.73977900005,0.5986234138693236,410.8,POOL-01
LN-0029262,1,0.0383416288709944,0.45,0.0,0.6814351830091712,0.0,POOL-09
LN-0029263,1,0.112307876616813,0.0116667435729765,206545.535833,0.4921469702848107,133.19,POOL-09
LN-0029264,1,0.0390459923457799,0.85,4650.706335,0.9223742215208093,142.37,POOL-03
LN-0029265,1,0.0755221753526171,0.0118579654594692,343688.9226374167,0.5387149917189019,165.81,POOL-08
LN-0029266,1,0.0925411858732076,0.0,12485.461334999998,0.8767958242415783,0.0,POOL-04
LN-0029267,1,0.1344179921314102,0.45,0.0,0.9144950836920615,0.0,POOL-07
LN-0029268,1,0.1069383513966755,0.0,418266.4232486666,0.5294950314938843,0.0,POOL-01
LN-0029269,1,0.0872020042053397,0.0,15536.120932499998,0.8504039858644864,0.0,POOL-09
LN-0029270,1,0.0472133181365928,0.1033680461762452,319904.6469105,0.6038540709053271,942.76,POOL-06
LN-0029271,1,0.0375799983999243,0.85,3920.03258575,0.9226490005268257,115.53,POOL-08
LN-0029272,1,0.0407458540275315,0.85,0.0,0.9552444795416839,0.0,POOL-08
LN-0029273,1,0.098390863904085,0.0,16861.0130715,0.8703818335482966,0.0,POOL-06
LN-0029274,1,0.0176957900128627,0.85,756.437906,0.9226794611551946,10.5,POOL-08
LN-0029275,1,0.0278047736127498,0.0423227986839372,138407.33560333334,0.6666633482367301,108.58,POOL-05
LN-0029276,1,0.0518243692857547,0.0,11282.2999575,0.8925897972182671,0.0,POOL-10
LN-0029277,1,0.0474175832668762,0.0,247242.18400933332,0.5951631725416623,0.0,POOL-01
LN-0029278,1,0.0280746904514365,0.0,3517.939755,0.946686617376518,0.0,POOL-09
LN-0029279,1,0.0167055882646394,0.85,0.0,0.9601634721454316,0.0,POOL-04
LN-0029280,2,0.2571806802093879,0.45,0.0,0.9244058999023057,0.0,POOL-10
LN-0029281,1,0.0479378423089613,0.0,16956.8910085,0.9348991297185791,0.0,POOL-03
LN-0029282,2,0.739588090906014,0.0,12049.1586,0.8396192830323018,0.0,POOL-09
LN-0029283,1,0.2083503884447913,0.45,0.0,0.7167724127598993,0.0,POOL-02
LN-0029284,1,0.0572531222751408,0.45,0.0,0.91328124269375,0.0,POOL-04
LN-0029285,1,0.0858888137035037,0.0,191490.46134166664,0.5379401596652125,0.0,POOL-01
LN-0029286,1,0.0794637921796988,0.0,14005.31116625,0.9010127157672043,0.0,POOL-05
LN-0029287,1,0.0396360398458825,0.0093337524623553,315468.627551,0.6198406606436011,72.34,POOL-05
LN-0029288,1,0.1203714505725758,0.1615856122001246,248032.7962573333,0.4956811397045784,2391.32,POOL-07
LN-0029289,2,0.4555059595996624,0.0,13497.285387833332,0.892858027743224,0.0,POOL-09
LN-0029290,1,0.0397084043326341,0.0,346412.132825,0.651282454638389,0.0,POOL-06
LN-0029291,2,0.0380152198275611,0.85,2316.902401916667,0.9224134606343284,69.06,POOL-04
LN-0029292,1,0.055368039688457,0.85,3117.0002826666664,0.9206136277768459,135.05,POOL-07
LN-0029293,1,0.0225718863446156,0.1361821890024939,189811.289602,0.7089115104203193,413.62,POOL-01
LN-0029294,1,0.0394032184405609,0.0,12127.07468,0.9218949827939823,0.0,POOL-06
LN-0029295,1,0.0484570900350963,0.1143267738483123,320752.14924791665,0.5994918229255565,1065.27,POOL-06
LN-0029296,1,0.1909095192700619,0.0,2561.147763,0.9083264958282328,0.0,POOL-04
LN-0029297,1,0.0574445031784179,0.45,0.0,0.9310242263354632,0.0,POOL-10
LN-0029298,3,1.0,0.495,0.0,0.49285164795754266,0.0,POOL-07
LN-0029299,1,0.088298127767393,0.0474959728495134,345419.86740983336,0.5504814345400451,797.44,POOL-07
LN-0029300,1,0.0752878800406911,0.85,803.5826910000001,0.8577619287542574,44.11,POOL-02
LN-0029301,3,1.0,0.935,0.0,0.9157754910914927,0.0,POOL-04
LN-0029302,1,0.0889055955816936,0.85,6105.360469416666,0.8111838962085661,374.26,POOL-05
LN-0029303,1,0.0580297849474464,0.85,0.0,0.952856418881,0.0,POOL-08
LN-0029304,2,0.99,0.0,190345.86746841663,0.7101225742275027,0.0,POOL-04
LN-0029305,1,0.0432634257516329,0.45,0.0,0.9379914816435113,0.0,POOL-07
LN-0029306,3,1.0,0.495,0.0,0.8633441650332007,0.0,POOL-05
LN-0029307,1,0.0999806954853737,0.0,29288.545349916665,0.8494378922495812,0.0,POOL-09
LN-0029308,1,0.0659162282605433,0.0553436030544647,283178.29075783334,0.7675669242408047,792.93,POOL-05
LN-0029309,1,0.0555110708541512,0.1368061838693742,376221.4271765,0.5943014499514745,1697.99,POOL-04
LN-0029310,2,0.0724246751704375,0.85,4283.738989833333,0.9189018700577203,242.32,POOL-08
LN-0029311,1,0.2134020126025018,0.0,522338.5488573334,0.4378656782848887,0.0,POOL-02
LN-0029312,2,0.0901041203650004,0.85,0.0,0.9095870474804439,0.0,POOL-09
LN-0029313,1,0.028817785421484,0.85,4201.0444,0.924105494511958,95.1,POOL-02
LN-0029314,1,0.0867147501934858,0.85,2628.0420779166666,0.9175856683633897,177.74,POOL-07
LN-0029315,1,0.1274110022048361,0.0583861077336234,281463.51319025,0.49003937798420966,1026.05,POOL-07
LN-0029316,2,0.99,0.0,251250.741808,0.5815340814258727,0.0,POOL-10
LN-0029317,1,0.0630184433228719,0.0,20256.928197916663,0.867550362510132,0.0,POOL-06
LN-0029318,3,1.0,0.495,0.0,0.6029789202305385,0.0,POOL-06
LN-0029319,1,0.1414732530635384,0.45,0.0,0.9185161690954337,0.0,POOL-03
LN-0029320,1,0.0331336637977911,0.85,2702.043225666667,0.9232386405762703,70.26,POOL-05
LN-0029321,2,0.99,0.45,0.0,0.5994918229255565,0.0,POOL-02
LN-0029322,1,0.0201905706472515,0.85,0.0,0.9262038923300211,0.0,POOL-04
LN-0029323,1,0.1484526195969223,0.0,105422.714088,0.4569446224429444,0.0,POOL-06
LN-0029324,1,0.035218651331914,0.85,0.0,0.9159186664224216,0.0,POOL-08
LN-0029325,1,0.0281517688251753,0.45,0.0,0.8951794642796276,0.0,POOL-10
LN-0029326,1,0.0314735508874468,0.85,0.0,0.9140767824497257,0.0,POOL-04
LN-0029327,1,0.1368045460861056,0.1552101019070083,223338.2152350833,0.49003937798420966,2323.88,POOL-10
LN-0029328,1,0.0653663135270156,0.85,0.0,0.9515613658398878,0.0,POOL-06
LN-0029329,1,0.0320039712424205,0.1331590602890937,223840.96614466663,0.657005462553002,626.73,POOL-03
LN-0029330,1,0.0194269284659217,0.85,2635.6441354166664,0.8455542343770646,36.8,POOL-01
LN-0029331,1,0.1405113838498825,0.0,425425.1295313333,0.4830833195829359,0.0,POOL-07
LN-0029332,1,0.1731004226893409,0.1057822697555084,273521.91157,0.45048827824172627,2256.25,POOL-09
LN-0029333,1,0.0649802251595307,0.85,4644.938931,0.9193677659149603,235.87,POOL-06
LN-0029334,1,0.0514668337948485,0.0,22186.898605,0.9155547170702001,0.0,POOL-10
LN-0029335,1,0.1213763914992875,0.45,0.0,0.9204724470582925,0.0,POOL-08
LN-0029336,1,0.1060276047808992,0.85,0.0,0.9482187846239687,0.0,POOL-04
LN-0029337,1,0.1269856006204484,0.024561155102781,384887.5451811666,0.49426423412133536,593.33,POOL-09
LN-0029338,1,0.067989703419629,0.85,0.0,0.9049773755656109,0.0,POOL-02
LN-0029339,1,0.0522735904029726,0.85,2304.8240923333333,0.9206526426149867,94.28,POOL-06
LN-0029340,1,0.0428299674257161,0.0,31364.186326666662,0.8775556507074278,0.0,POOL-03
LN-0029341,1,0.0716461206755722,0.0,8942.195289,0.8813878994671669,0.0,POOL-06
LN-0029342,2,0.24477415985669787,0.0,2300.5706564166667,0.9258551904089007,0.0,POOL-06
LN-0029343,1,0.0536179792063871,0.85,0.0,0.9073586788857635,0.0,POOL-02
LN-0029344,1,0.1007000863201073,0.45,0.0,0.5021110451242158,0.0,POOL-04
LN-0029345,1,0.1097672640895961,0.0870815520707188,148141.02525458334,0.4956811397045784,701.9,POOL-08
LN-0029346,1,0.1051775861671282,0.45,0.0,0.7167724127598993,0.0,POOL-01
LN-0029347,1,0.0434670777769839,0.85,4929.972287333333,0.9219037424177584,167.92,POOL-05
LN-0029348,1,0.031904239834655,0.85,2069.26168875,0.8338586573386346,46.79,POOL-09
LN-0029349,1,0.0861907385658414,0.0,16742.914984333333,0.8523405726212456,0.0,POOL-03
LN-0029350,2,0.0389077984662544,0.85,7794.199503999999,0.9224527047561369,237.78,POOL-06
LN-0029351,1,0.0521047055033459,0.0,344711.08667099994,0.585757054507207,0.0,POOL-07
LN-0029352,1,0.1342664936247676,0.45,0.0,0.9191674912036338,0.0,POOL-06
LN-0029353,1,0.0170091121487912,0.85,5416.46539,0.8485165758052492,66.45,POOL-10
LN-0029354,1,0.0568055137623764,0.0,58122.008644,0.753815223816695,0.0,POOL-02
LN-0029355,1,0.0729908069124382,0.0231253315010744,137198.79679300002,0.552070888979912,127.85,POOL-03
LN-0029356,1,0.1047085469000762,0.0597981248997119,404332.395246,0.5348526982993677,1354.07,POOL-07
LN-0029357,2,0.112318094019023,0.85,0.0,0.907605736068252,0.0,POOL-01
LN-0029358,1,0.044498775059576,0.85,0.0,0.8673754972171417,0.0,POOL-04
LN-0029359,1,0.0942996490835429,0.0,263342.27975916665,0.5130260792810905,0.0,POOL-05
LN-0029360,1,0.046608826769741,0.45,0.0,0.9171336374866415,0.0,POOL-09
LN-0029361,1,0.0787833772506506,0.0,27596.28282775,0.8811784391910238,0.0,POOL-09
LN-0029362,3,1.0,0.495,0.0,0.6270901772185092,0.0,POOL-06
LN-0029363,3,1.0,0.495,0.0,0.8269170043411425,0.0,POOL-02
LN-0029364,2,0.2106788093121825,0.0,4570.603002,0.899881112370583,0.0,POOL-03
LN-0029365,1,0.0622721653473874,0.1689210575518169,369438.54987933335,0.5748447295009743,2233.93,POOL-10
LN-0029366,1,0.0777765685164773,0.0,16267.495883666665,0.8803412946123683,0.0,POOL-05
LN-0029367,1,0.0412137234113748,0.45,0.0,0.9375871652919627,0.0,POOL-10
LN-0029368,1,0.084379000355399,0.0,21015.532968333333,0.875756843630121,0.0,POOL-09
LN-0029369,1,0.0355241900788924,0.1092418571505703,248702.678805,0.6589250330573115,635.96,POOL-07
LN-0029370,1,0.0743954200780647,0.0,25470.46519733333,0.8826461261250172,0.0,POOL-08
LN-0029371,1,0.0417498541929379,0.85,0.0,0.9107468123861566,0.0,POOL-01
LN-0029372,1,0.0393182812999703,0.85,0.0,0.9111617312072894,0.0,POOL-06
LN-0029373,1,0.1323042075150515,0.1309724731454492,385020.95370833325,0.48101709809097,3209.21,POOL-03
LN-0029374,1,0.0885351717178557,0.0970481152409274,215541.654912,0.7281874035698436,1348.58,POOL-09
LN-0029375,1,0.1017594813768211,0.85,0.0,0.9166984970282113,0.0,POOL-02
LN-0029376,1,0.0246833079949147,0.45,0.0,0.9480573686563412,0.0,POOL-07
LN-0029377,3,1.0,0.935,0.0,0.9238294125416225,0.0,POOL-08
LN-0029378,1,0.0781072780361815,0.0,9815.355581249998,0.9027256673117394,0.0,POOL-07
LN-0029379,1,0.0569112931704182,0.0788304522753603,264238.0778905,0.5832193606284249,691.38,POOL-02
LN-0029380,1,0.0381730153302685,0.85,3393.6553394166667,0.9224919538873008,101.58,POOL-09
LN-0029381,3,1.0,0.935,0.0,0.9492435170389503,0.0,POOL-03
LN-0029382,1,0.0516594595110515,0.0,371423.6488991666,0.5840639531065525,0.0,POOL-05
LN-0029383,1,0.0928824885279349,0.45,0.0,0.850162325170887,0.0,POOL-05
LN-0029384,1,0.0302906553223873,0.0,12142.165587333331,0.8895094385112816,0.0,POOL-02
LN-0029385,1,0.025531641083036,0.85,3727.60008125,0.8402917825824673,67.98,POOL-06
LN-0029386,3,1.0,0.495,0.0,0.8712844335626945,0.0,POOL-06
LN-0029387,1,0.0918092541231199,0.0,7947.257309333332,0.9244058999023057,0.0,POOL-08
LN-0029388,1,0.0215599069886219,0.1044281439094851,228542.0456975,0.7109932772683744,365.84,POOL-10
LN-0029389,3,1.0,0.45,0.0,0.7040462624746888,0.0,POOL-09
LN-0029390,1,0.0427740935083918,0.85,7552.822377749999,0.9218645683151883,253.15,POOL-03
LN-0029391,1,0.1255243280013432,0.0,36285.15519016666,0.8648488495780674,0.0,POOL-09
LN-0029392,1,0.0213656957685102,0.0,14549.372145,0.9032511329869335,0.0,POOL-08
LN-0029393,1,0.043873338016836,0.85,1762.0569473333333,0.9100837277029487,59.8,POOL-07
LN-0029394,1,0.2068215167013992,0.0,259172.20775625,0.4298636708241128,0.0,POOL-10
LN-0029395,1,0.0571417757980463,0.0,313833.45535841666,0.7576373467307115,0.0,POOL-02
LN-0029396,1,0.0599959291457166,0.0,8430.524234,0.9310242263354632,0.0,POOL-08
LN-0029397,1,0.0476834360283251,0.08109976871779,356085.6063266666,0.6021051223147298,829.11,POOL-03
LN-0029398,1,0.0646821875457654,0.85,0.0,0.9516044492331972,0.0,POOL-06
LN-0029399,1,0.0601371174891489,0.85,0.0,0.9198343711383257,0.0,POOL-07
LN-0029400,2,0.99,0.1446109002425107,265904.56834608334,0.6522325844862686,24829.3,POOL-09
LN-0029401,2,0.99,0.1440311186328483,279114.62750849995,0.4823935291434159,19198.87,POOL-06
LN-0029402,1,0.0710127673436371,0.0733503419373786,288224.62536383333,0.5481063984694803,822.88,POOL-02
LN-0029403,1,0.0655777832664723,0.85,0.0,0.8603236855737998,0.0,POOL-05
LN-0029404,1,0.0241175787945917,0.0,50365.5262545,0.68243230777073,0.0,POOL-02
LN-0029405,1,0.0498951478425049,0.85,4869.098521,0.8243466088639222,170.23,POOL-09
LN-0029406,2,0.8160922445450625,0.0,374101.59315375,0.7753919492336814,0.0,POOL-06
LN-0029407,1,0.1577067272620416,0.45,0.0,0.8541301223855435,0.0,POOL-02
LN-0029408,3,1.0,0.935,0.0,0.8576457874059361,0.0,POOL-03
LN-0029409,3,1.0,0.935,0.0,0.9170453444739673,0.0,POOL-01
LN-0029410,1,0.0409370953437081,0.0689186623793767,164692.7631375,0.6280027064198079,291.8,POOL-08
LN-0029411,2,0.99,0.0,244185.3340943333,0.7229734243575638,0.0,POOL-07
LN-0029412,1,0.0460571378977349,0.1677553333974334,142800.10189975,0.6064876617565904,669.15,POOL-03
LN-0029413,1,0.0351641720110811,0.0,217559.23463091668,0.629832016833399,0.0,POOL-07
LN-0029414,1,0.0579990305593129,0.0,278019.4704985833,0.5891589831884894,0.0,POOL-08
LN-0029415,1,0.095461189426403,0.0,252046.008866,0.715744782233619,0.0,POOL-06
LN-0029416,1,0.1093756523665044,0.0383910052113966,198774.32376125,0.4956811397045784,413.73,POOL-10
LN-0029417,1,0.0805081300335195,0.0278040185186712,423592.047601,0.5504814345400451,521.96,POOL-07
LN-0029418,1,0.044194256004411,0.1141771994950119,239277.35058525,0.6171451846219057,745.13,POOL-02
LN-0029419,1,0.1754131309991395,0.0168602067859376,199044.429402,0.44412914811821,261.45,POOL-09
LN-0029420,1,0.0534192068411039,0.0,6015.852370166666,0.8896115219415591,0.0,POOL-05
LN-0029421,1,0.0715969961545249,0.1157859197772871,162028.308792,0.5488968604019312,737.28,POOL-10
LN-0029422,2,0.917334098852745,0.0,278011.21550583333,0.651282454638389,0.0,POOL-02
LN-0029423,2,0.5139073757492448,0.0,12517.150735,0.8540399124826357,0.0,POOL-03
LN-0029424,3,1.0,0.495,0.0,0.5433890539728836,0.0,POOL-07
LN-0029425,1,0.1700389611629453,0.0,302118.4063795,0.45048827824172627,0.0,POOL-07
LN-0029426,1,0.1234544542492775,0.85,2822.6304120833333,0.9154300819716549,271.15,POOL-09
LN-0029427,1,0.1230961330103861,0.0,265289.3763790833,0.4872442184548864,0.0,POOL-03
LN-0029428,3,1.0,0.935,0.0,0.8640727096937992,0.0,POOL-02
LN-0029429,1,0.0916746138895986,0.45,0.0,0.8747195858336256,0.0,POOL-10
LN-0029430,1,0.0506115133318161,0.85,2101.437268,0.8238977202165115,74.48,POOL-06
LN-0029431,1,0.0544959364671917,0.0,139726.84782974998,0.5707056004113219,0.0,POOL-06
LN-0029432,1,0.041949281577215,0.0,7486.777696833333,0.8992344137864456,0.0,POOL-10
LN-0029433,1,0.0473837119631947,0.85,0.0,0.9534625892455922,0.0,POOL-04
LN-0029434,1,0.0535607348941975,0.45,0.0,0.9336937012637502,0.0,POOL-08
LN-0029435,1,0.0923220688246843,0.0,353968.54701249994,0.5167204423157676,0.0,POOL-06
LN-0029436,1,0.0727642997661317,0.0,22469.446557666663,0.8579411165730234,0.0,POOL-06
LN-0029437,1,0.0530759099964449,0.85,2744.208244833333,0.9204966130159312,113.96,POOL-10
LN-0029438,1,0.0371140727961647,0.85,3450.90295875,0.9229633345792216,100.48,POOL-04
LN-0029439,1,0.0712280699444221,0.0,15496.379446333332,0.8574521683800566,0.0,POOL-06
LN-0029440,1,0.0367333981025659,0.85,4186.050545,0.9226882747207578,120.6,POOL-02
LN-0029441,1,0.0395832561058191,0.85,5003.2632770833325,0.8296108624799617,139.66,POOL-02
LN-0029442,1,0.0165566505088939,0.85,3537.1217,0.9272783982488675,46.16,POOL-03
LN-0029443,1,0.0581395654187922,0.0,21644.67164383333,0.9339613503099625,0.0,POOL-07
LN-0029444,1,0.076249427249899,0.85,2430.0925855,0.9183204950474643,144.63,POOL-09
LN-0029445,1,0.1203606982471899,0.0,13271.348338666668,0.8415231809089454,0.0,POOL-10
LN-0029446,1,0.0493722594445193,0.0,15987.536402499998,0.8925897972182671,0.0,POOL-05
LN-0029447,1,0.0516276907355103,0.0212646262291751,360069.71701333334,0.584909850352195,231.21,POOL-07
LN-0029448,3,1.0,0.935,0.0,0.9034239768723462,0.0,POOL-10
LN-0029449,3,1.0,0.495,0.0,0.5115562319043165,0.0,POOL-02
LN-0029450,1,0.0880910885319796,0.45,0.0,0.5115562319043165,0.0,POOL-07
LN-0029451,1,0.0844003012131386,0.85,2003.2027679166667,0.9177402221236847,131.89,POOL-06
LN-0029452,1,0.1065451561161239,0.0,10697.710759,0.8938712957090807,0.0,POOL-08
LN-0029453,1,0.0736023261687463,0.85,0.0,0.903750564844103,0.0,POOL-01
LN-0029454,1,0.0562481864867393,0.85,3047.598055,0.9201847916611114,134.08,POOL-09
LN-0029455,1,0.0445734865916245,0.45,0.0,0.9148542831533469,0.0,POOL-04
LN-0029456,2,0.10920635111960761,0.85,0.0,0.8708184817418607,0.0,POOL-06
