customer_id,age,income,employment_type,employment_years,credit_score,state,city,customer_segment
CUST-028125,45,60130.67,Salaried,2,574,NY,City_24,Medium
CUST-028126,34,79656.11,Salaried,0,687,OH,City_25,High
CUST-028127,46,39390.3,Self-Employed,4,702,TX,City_26,Low
CUST-028128,43,77619.37,Salaried,2,701,OH,City_27,High
CUST-028129,24,80694.32,Salaried,0,675,CA,City_28,High
CUST-028130,30,165302.1,Salaried,3,642,GA,City_29,Premium
CUST-028131,35,61741.81,Salaried,0,708,NC,City_30,Medium
CUST-028132,32,61739.17,Professional,4,592,IL,City_31,Medium
CUST-028133,57,30207.69,Self-Employed,25,620,PA,City_32,Low
CUST-028134,42,110672.61,Salaried,0,813,MI,City_33,High
CUST-028135,32,31060.01,Salaried,5,696,GA,City_34,Low
CUST-028136,36,55633.01,Self-Employed,16,690,NC,City_35,Medium
CUST-028137,35,48977.46,Business Owner,1,653,MI,City_36,Low
CUST-028138,38,127983.55,Self-Employed,4,757,NY,City_37,Premium
CUST-028139,29,100509.49,Business Owner,19,519,MI,City_38,High
CUST-028140,32,114678.22,Salaried,4,705,FL,City_39,Premium
CUST-028141,51,132270.16,Salaried,9,684,CA,City_40,Premium
CUST-028142,44,51101.05,Salaried,21,633,GA,City_41,Medium
CUST-028143,40,44561.43,Salaried,12,600,TX,City_42,Low
CUST-028144,42,27308.3,Salaried,11,683,PA,City_43,Low
CUST-028145,41,80965.89,Self-Employed,6,732,MI,City_44,High
CUST-028146,39,46898.65,Salaried,2,680,CA,City_45,Low
CUST-028147,48,98318.53,Salaried,3,701,NY,City_46,High
CUST-028148,47,150464.63,Self-Employed,0,717,PA,City_47,Premium
CUST-028149,23,131051.26,Salaried,1,842,NC,City_48,Premium
CUST-028150,40,80641.1,Self-Employed,1,685,OH,City_49,High
CUST-028151,23,78592.24,Salaried,2,546,CA,City_50,High
CUST-028152,49,74585.75,Salaried,6,686,GA,City_51,Medium
CUST-028153,51,268380.3,Business Owner,0,566,TX,City_52,Premium
CUST-028154,34,52882.26,Self-Employed,4,697,IL,City_53,Medium
CUST-028155,40,78650.42,Self-Employed,12,661,GA,City_54,High
CUST-028156,18,67281.88,Salaried,2,656,MI,City_55,Medium
CUST-028157,53,46880.62,Salaried,2,732,MI,City_56,Low
CUST-028158,50,59715.97,Self-Employed,0,718,NC,City_57,Medium
CUST-028159,55,76267.08,Salaried,5,794,MI,City_58,High
CUST-028160,59,36841.54,Salaried,3,617,TX,City_59,Low
CUST-028161,27,201670.11,Salaried,6,678,IL,City_60,Premium
CUST-028162,52,115957.71,Self-Employed,16,685,OH,City_61,Premium
CUST-028163,59,144411.27,Salaried,6,729,FL,City_62,Premium
CUST-028164,24,68080.78,Self-Employed,0,698,PA,City_63,Medium
CUST-028165,39,62156.6,Salaried,7,619,OH,City_64,Medium
CUST-028166,37,65966.3,Self-Employed,8,667,PA,City_65,Medium
CUST-028167,52,49386.14,Salaried,7,663,MI,City_66,Low
CUST-028168,18,163594.59,Salaried,15,648,FL,City_67,Premium
CUST-028169,63,173384.79,Self-Employed,0,692,NY,City_68,Premium
CUST-028170,40,104302.72,Salaried,1,741,MI,City_69,High
CUST-028171,52,207749.85,Salaried,2,650,PA,City_70,Premium
CUST-028172,41,315868.76,Business Owner,5,740,NY,City_71,Premium
CUST-028173,47,227140.55,Salaried,7,671,OH,City_72,Premium
CUST-028174,18,56599.2,Self-Employed,1,637,IL,City_73,Medium
CUST-028175,37,20000.0,Business Owner,20,655,IL,City_74,Low
CUST-028176,52,117116.65,Self-Employed,9,808,FL,City_75,Premium
CUST-028177,45,96892.54,Salaried,2,610,NY,City_76,High
CUST-028178,22,80066.0,Salaried,0,725,GA,City_77,High
CUST-028179,42,65258.03,Professional,2,688,GA,City_78,Medium
CUST-028180,32,168660.82,Salaried,6,727,IL,City_79,Premium
CUST-028181,31,29655.34,Salaried,1,698,TX,City_80,Low
CUST-028182,23,188045.8,Business Owner,2,696,GA,City_81,Premium
CUST-028183,49,212240.69,Salaried,0,695,FL,City_82,Premium
CUST-028184,55,82071.78,Salaried,9,601,MI,City_83,High
CUST-028185,67,88945.3,Self-Employed,9,650,IL,City_84,High
CUST-028186,24,36819.96,Salaried,1,734,TX,City_85,Low
CUST-028187,51,137027.32,Salaried,3,718,FL,City_86,Premium
CUST-028188,51,160813.01,Salaried,0,620,IL,City_87,Premium
CUST-028189,35,118638.64,Salaried,11,664,NY,City_88,Premium
CUST-028190,30,35651.08,Professional,10,678,IL,City_89,Low
CUST-028191,28,28555.25,Self-Employed,6,718,GA,City_90,Low
CUST-028192,35,64929.48,Self-Employed,21,597,MI,City_91,Medium
CUST-028193,44,78650.0,Salaried,8,772,IL,City_92,High
CUST-028194,58,137911.01,Salaried,1,633,NC,City_93,Premium
CUST-028195,55,64921.58,Self-Employed,2,580,NY,City_94,Medium
CUST-028196,22,141890.86,Salaried,10,658,MI,City_95,Premium
CUST-028197,32,147672.14,Professional,3,659,IL,City_96,Premium
CUST-028198,57,99646.4,Salaried,7,619,TX,City_97,High
CUST-028199,33,126331.7,Self-Employed,1,606,MI,City_98,Premium
CUST-028200,41,58431.08,Business Owner,3,739,IL,City_99,Medium
CUST-028201,21,37807.53,Salaried,2,710,CA,City_0,Low
CUST-028202,55,53310.13,Salaried,0,676,PA,City_1,Medium
CUST-028203,19,45506.2,Professional,0,746,IL,City_2,Low
CUST-028204,22,155069.2,Salaried,5,675,NC,City_3,Premium
CUST-028205,54,125845.3,Professional,6,612,OH,City_4,Premium
CUST-028206,65,22180.66,Business Owner,2,758,FL,City_5,Low
CUST-028207,38,83495.1,Business Owner,0,662,IL,City_6,High
CUST-028208,41,25688.08,Salaried,0,720,TX,City_7,Low
CUST-028209,52,39139.58,Salaried,6,533,IL,City_8,Low
CUST-028210,45,123557.0,Business Owner,4,710,CA,City_9,Premium
CUST-028211,37,26653.19,Self-Employed,5,752,CA,City_10,Low
CUST-028212,36,33081.27,Salaried,0,517,TX,City_11,Low
CUST-028213,23,40570.18,Professional,0,679,TX,City_12,Low
CUST-028214,44,28977.31,Salaried,3,532,NC,City_13,Low
CUST-028215,40,31987.29,Professional,1,680,IL,City_14,Low
CUST-028216,36,72516.64,Salaried,2,778,NC,City_15,Medium
CUST-028217,29,27292.93,Salaried,7,563,FL,City_16,Low
CUST-028218,31,64591.25,Salaried,1,641,PA,City_17,Medium
CUST-028219,49,75410.14,Self-Employed,2,824,IL,City_18,High
CUST-028220,52,117757.73,Salaried,7,665,OH,City_19,Premium
CUST-028221,38,130985.35,Professional,2,653,CA,City_20,Premium
CUST-028222,36,32843.66,Salaried,4,688,MI,City_21,Low
CUST-028223,31,33893.15,Salaried,1,560,NY,City_22,Low
CUST-028224,53,32777.62,Self-Employed,10,595,PA,City_23,Low
CUST-028225,42,120542.68,Salaried,1,780,NY,City_24,Premium
CUST-028226,46,92280.97,Salaried,3,563,MI,City_25,High
CUST-028227,46,60677.46,Salaried,1,710,FL,City_26,Medium
CUST-028228,38,36680.97,Salaried,1,607,GA,City_27,Low
CUST-028229,28,82323.71,Salaried,2,833,TX,City_28,High
CUST-028230,30,170508.48,Salaried,1,717,NC,City_29,Premium
CUST-028231,55,163974.87,Salaried,24,599,NY,City_30,Premium
CUST-028232,33,30986.34,Salaried,4,727,OH,City_31,Low
CUST-028233,37,142610.85,Salaried,0,500,FL,City_32,Premium
CUST-028234,28,30743.73,Self-Employed,0,486,MI,City_33,Low
CUST-028235,27,58916.05,Professional,3,609,NC,City_34,Medium
CUST-028236,32,54897.14,Self-Employed,0,770,TX,City_35,Medium
CUST-028237,62,87994.08,Salaried,6,765,IL,City_36,High
CUST-028238,49,41099.95,Salaried,6,708,GA,City_37,Low
CUST-028239,35,79776.0,Salaried,7,766,CA,City_38,High
CUST-028240,54,39210.37,Salaried,6,640,TX,City_39,Low
CUST-028241,40,83152.82,Professional,1,677,MI,City_40,High
CUST-028242,58,34025.63,Professional,11,696,OH,City_41,Low
CUST-028243,68,59077.25,Salaried,9,704,NC,City_42,Medium
CUST-028244,54,75166.05,Salaried,3,759,PA,City_43,Medium
CUST-028245,43,64545.71,Self-Employed,1,739,NC,City_44,Medium
CUST-028246,50,124514.21,Salaried,11,662,MI,City_45,Premium
CUST-028247,42,20000.0,Business Owner,7,775,OH,City_46,Low
CUST-028248,19,83284.54,Salaried,0,803,OH,City_47,High
CUST-028249,34,45574.85,Salaried,2,663,CA,City_48,Low
CUST-028250,30,106916.13,Salaried,2,740,FL,City_49,High
CUST-028251,33,76389.76,Salaried,4,651,CA,City_50,High
CUST-028252,63,144058.63,Salaried,1,753,IL,City_51,Premium
CUST-028253,55,65220.24,Salaried,11,649,FL,City_52,Medium
CUST-028254,47,157279.9,Salaried,0,799,IL,City_53,Premium
CUST-028255,51,82390.1,Salaried,1,735,OH,City_54,High
CUST-028256,19,34519.49,Professional,1,674,OH,City_55,Low
CUST-028257,50,46037.11,Salaried,0,649,MI,City_56,Low
CUST-028258,53,52747.47,Self-Employed,2,606,NC,City_57,Medium
CUST-028259,18,80339.86,Self-Employed,1,502,CA,City_58,High
CUST-028260,51,128683.06,Salaried,3,816,IL,City_59,Premium
CUST-028261,24,108196.16,Salaried,13,717,FL,City_60,High
CUST-028262,18,111750.62,Salaried,0,594,TX,City_61,High
CUST-028263,57,47925.08,Salaried,7,661,PA,City_62,Low
CUST-028264,29,127344.03,Salaried,8,736,NC,City_63,Premium
CUST-028265,33,79827.44,Salaried,0,649,CA,City_64,High
CUST-028266,53,120816.2,Business Owner,2,809,OH,City_65,Premium
CUST-028267,38,30908.08,Self-Employed,9,643,OH,City_66,Low
CUST-028268,39,98392.69,Salaried,4,638,FL,City_67,High
CUST-028269,39,51987.09,Salaried,3,670,FL,City_68,Medium
CUST-028270,46,35103.25,Salaried,2,712,CA,City_69,Low
CUST-028271,39,110542.24,Salaried,0,702,TX,City_70,High
CUST-028272,43,57978.89,Business Owner,1,716,OH,City_71,Medium
CUST-028273,35,103101.32,Self-Employed,0,728,PA,City_72,High
CUST-028274,46,41701.56,Salaried,1,625,MI,City_73,Low
CUST-028275,45,253778.74,Salaried,12,850,NY,City_74,Premium
CUST-028276,64,69831.24,Self-Employed,8,758,IL,City_75,Medium
CUST-028277,37,56597.08,Self-Employed,1,730,IL,City_76,Medium
CUST-028278,39,135840.25,Salaried,2,753,IL,City_77,Premium
CUST-028279,44,71239.75,Salaried,7,765,CA,City_78,Medium
CUST-028280,53,500000.0,Salaried,16,770,TX,City_79,Premium
CUST-028281,28,150886.17,Business Owner,4,712,PA,City_80,Premium
CUST-028282,43,56455.06,Professional,1,704,IL,City_81,Medium
CUST-028283,18,78417.84,Salaried,3,698,IL,City_82,High
CUST-028284,38,78042.91,Salaried,15,612,OH,City_83,High
CUST-028285,54,39817.93,Professional,6,637,OH,City_84,Low
CUST-028286,33,162003.48,Salaried,0,841,TX,City_85,Premium
CUST-028287,44,57959.54,Self-Employed,6,656,OH,City_86,Medium
CUST-028288,35,64657.39,Professional,6,722,IL,City_87,Medium
CUST-028289,31,85512.88,Self-Employed,7,533,FL,City_88,High
CUST-028290,53,43297.41,Professional,6,629,CA,City_89,Low
CUST-028291,29,85139.47,Salaried,1,657,GA,City_90,High
CUST-028292,45,55465.85,Salaried,20,733,PA,City_91,Medium
CUST-028293,45,56348.58,Self-Employed,4,650,PA,City_92,Medium
CUST-028294,31,68047.33,Salaried,9,755,PA,City_93,Medium
CUST-028295,43,48255.83,Salaried,0,676,OH,City_94,Low
CUST-028296,30,29331.54,Self-Employed,1,739,IL,City_95,Low
CUST-028297,48,83243.56,Salaried,11,631,TX,City_96,High
CUST-028298,26,20000.0,Business Owner,0,730,NY,City_97,Low
CUST-028299,37,20000.0,Self-Employed,1,649,MI,City_98,Low
CUST-028300,38,77039.97,Salaried,0,738,MI,City_99,High
CUST-028301,55,67246.57,Salaried,0,508,OH,City_0,Medium
CUST-028302,43,87626.37,Professional,3,609,MI,City_1,High
CUST-028303,53,111732.72,Salaried,2,807,MI,City_2,High
CUST-028304,48,22899.82,Self-Employed,13,476,NY,City_3,Low
CUST-028305,48,51866.25,Professional,1,618,CA,City_4,Medium
CUST-028306,38,57333.51,Self-Employed,6,723,NY,City_5,Medium
CUST-028307,54,90455.24,Salaried,0,685,CA,City_6,High
CUST-028308,37,86007.36,Salaried,0,676,PA,City_7,High
CUST-028309,21,58819.02,Salaried,2,648,FL,City_8,Medium
CUST-028310,39,77013.56,Salaried,5,606,IL,City_9,High
CUST-028311,47,63597.3,Salaried,7,734,GA,City_10,Medium
CUST-028312,22,43374.39,Self-Employed,0,674,PA,City_11,Low
CUST-028313,31,77466.52,Professional,4,744,TX,City_12,High
CUST-028314,27,20717.08,Self-Employed,0,541,IL,City_13,Low
CUST-028315,51,86891.91,Salaried,3,740,FL,City_14,High
CUST-028316,62,175019.9,Professional,11,600,TX,City_15,Premium
CUST-028317,39,60906.0,Salaried,0,493,NY,City_16,Medium
CUST-028318,48,258447.09,Salaried,4,610,MI,City_17,Premium
CUST-028319,48,107696.38,Salaried,2,746,CA,City_18,High
CUST-028320,60,179923.08,Salaried,0,649,CA,City_19,Premium
CUST-028321,34,94534.7,Professional,8,559,GA,City_20,High
CUST-028322,39,104421.08,Salaried,18,709,NC,City_21,High
CUST-028323,37,81730.59,Salaried,8,694,NY,City_22,High
CUST-028324,42,29277.26,Salaried,1,732,NC,City_23,Low
CUST-028325,72,23064.3,Business Owner,1,656,CA,City_24,Low
CUST-028326,42,64890.85,Salaried,6,695,OH,City_25,Medium
CUST-028327,31,52240.91,Salaried,4,640,GA,City_26,Medium
CUST-028328,28,53256.94,Salaried,2,643,PA,City_27,Medium
CUST-028329,57,35126.8,Salaried,1,739,IL,City_28,Low
CUST-028330,31,145856.62,Salaried,2,725,NC,City_29,Premium
CUST-028331,49,40397.88,Self-Employed,7,686,FL,City_30,Low
CUST-028332,33,38860.2,Self-Employed,8,616,NC,City_31,Low
CUST-028333,26,76746.66,Salaried,2,599,GA,City_32,High
CUST-028334,49,143674.18,Self-Employed,4,682,NC,City_33,Premium
CUST-028335,34,124771.03,Salaried,0,599,FL,City_34,Premium
CUST-028336,47,50791.3,Self-Employed,2,788,NY,City_35,Medium
CUST-028337,47,66026.79,Self-Employed,3,671,NC,City_36,Medium
CUST-028338,48,200671.72,Business Owner,12,804,FL,City_37,Premium
CUST-028339,38,145638.7,Professional,0,792,IL,City_38,Premium
CUST-028340,50,126911.4,Salaried,7,716,FL,City_39,Premium
CUST-028341,30,94504.07,Salaried,4,611,IL,City_40,High
CUST-028342,18,79645.76,Self-Employed,1,481,FL,City_41,High
CUST-028343,50,250292.88,Salaried,6,776,TX,City_42,Premium
CUST-028344,43,147618.71,Business Owner,0,767,NY,City_43,Premium
CUST-028345,34,80700.84,Salaried,5,775,CA,City_44,High
CUST-028346,24,115749.39,Salaried,0,673,IL,City_45,Premium
CUST-028347,18,64581.83,Salaried,1,578,FL,City_46,Medium
CUST-028348,42,28641.59,Salaried,1,591,TX,City_47,Low
CUST-028349,61,40611.46,Self-Employed,0,715,OH,City_48,Low
CUST-028350,40,56886.23,Salaried,1,744,MI,City_49,Medium
CUST-028351,37,54719.06,Salaried,7,732,PA,City_50,Medium
CUST-028352,41,48600.71,Salaried,0,770,PA,City_51,Low
CUST-028353,68,49944.61,Salaried,3,748,CA,City_52,Low
CUST-028354,51,164210.96,Salaried,3,706,FL,City_53,Premium
CUST-028355,30,225220.08,Professional,7,740,CA,City_54,Premium
CUST-028356,42,164828.0,Salaried,12,697,FL,City_55,Premium
CUST-028357,45,20553.94,Salaried,6,591,NY,City_56,Low
CUST-028358,29,143198.52,Salaried,5,659,OH,City_57,Premium
CUST-028359,51,116674.9,Salaried,5,643,PA,City_58,Premium
CUST-028360,32,73343.31,Self-Employed,0,642,CA,City_59,Medium
CUST-028361,23,55662.27,Salaried,8,847,MI,City_60,Medium
CUST-028362,42,62460.81,Salaried,0,654,GA,City_61,Medium
CUST-028363,41,135840.34,Self-Employed,0,654,MI,City_62,Premium
CUST-028364,41,94528.17,Salaried,3,618,MI,City_63,High
CUST-028365,32,155901.74,Business Owner,17,733,TX,City_64,Premium
CUST-028366,34,122277.57,Salaried,6,700,PA,City_65,Premium
CUST-028367,55,178002.93,Salaried,0,642,FL,City_66,Premium
CUST-028368,47,109712.94,Salaried,0,652,MI,City_67,High
CUST-028369,30,37907.61,Salaried,4,750,MI,City_68,Low
CUST-028370,18,28715.71,Salaried,0,585,IL,City_69,Low
CUST-028371,31,110510.76,Salaried,1,635,TX,City_70,High
CUST-028372,43,107537.35,Salaried,6,695,GA,City_71,High
CUST-028373,34,51790.16,Self-Employed,4,691,TX,City_72,Medium
CUST-028374,33,86996.75,Salaried,0,726,MI,City_73,High
CUST-028375,34,57101.34,Business Owner,1,608,NY,City_74,Medium
CUST-028376,41,55789.63,Business Owner,1,513,NC,City_75,Medium
CUST-028377,51,31738.59,Salaried,7,660,OH,City_76,Low
CUST-028378,41,77042.31,Salaried,2,632,TX,City_77,High
CUST-028379,42,55001.58,Professional,5,622,OH,City_78,Medium
CUST-028380,39,94114.2,Self-Employed,6,695,IL,City_79,High
CUST-028381,36,26193.24,Salaried,3,449,IL,City_80,Low
CUST-028382,52,107621.28,Self-Employed,7,648,NC,City_81,High
CUST-028383,50,55054.64,Salaried,0,695,NC,City_82,Medium
CUST-028384,66,39548.23,Professional,4,677,FL,City_83,Low
CUST-028385,49,57601.12,Salaried,12,603,CA,City_84,Medium
CUST-028386,36,28747.87,Salaried,1,795,PA,City_85,Low
CUST-028387,31,62987.37,Self-Employed,0,718,IL,City_86,Medium
CUST-028388,53,80753.74,Business Owner,1,711,FL,City_87,High
CUST-028389,32,78342.71,Salaried,1,759,TX,City_88,High
CUST-028390,51,98836.23,Salaried,11,680,TX,City_89,High
CUST-028391,32,53350.72,Self-Employed,14,729,OH,City_90,Medium
CUST-028392,46,119714.6,Salaried,5,665,NC,City_91,Premium
CUST-028393,29,87987.01,Salaried,3,677,OH,City_92,High
CUST-028394,51,122369.89,Self-Employed,2,697,CA,City_93,Premium
CUST-028395,27,202948.14,Self-Employed,4,742,IL,City_94,Premium
CUST-028396,45,29569.68,Salaried,0,594,GA,City_95,Low
CUST-028397,39,59615.26,Salaried,9,526,OH,City_96,Medium
CUST-028398,43,47454.84,Business Owner,0,605,GA,City_97,Low
CUST-028399,37,270543.65,Salaried,0,686,PA,City_98,Premium
CUST-028400,36,107325.25,Self-Employed,2,742,PA,City_99,High
CUST-028401,43,89102.36,Self-Employed,1,799,MI,City_0,High
CUST-028402,29,153711.13,Salaried,4,791,CA,City_1,Premium
CUST-028403,29,75561.26,Self-Employed,17,711,TX,City_2,High
CUST-028404,37,99234.7,Salaried,11,684,TX,City_3,High
CUST-028405,37,57045.99,Professional,10,690,OH,City_4,Medium
CUST-028406,29,33076.08,Salaried,0,725,OH,City_5,Low
CUST-028407,53,128504.8,Business Owner,3,701,CA,City_6,Premium
CUST-028408,37,42165.26,Salaried,18,615,CA,City_7,Low
CUST-028409,39,117524.5,Self-Employed,3,763,PA,City_8,Premium
CUST-028410,26,143691.52,Salaried,1,739,NC,City_9,Premium
CUST-028411,66,20000.0,Salaried,0,752,CA,City_10,Low
CUST-028412,71,140383.67,Professional,5,797,CA,City_11,Premium
CUST-028413,32,87376.99,Self-Employed,3,675,TX,City_12,High
CUST-028414,56,41913.91,Salaried,0,563,MI,City_13,Low
CUST-028415,40,26406.92,Professional,2,533,FL,City_14,Low
CUST-028416,61,71879.62,Salaried,4,699,MI,City_15,Medium
CUST-028417,46,67379.01,Self-Employed,2,782,CA,City_16,Medium
CUST-028418,43,144418.06,Salaried,6,649,CA,City_17,Premium
CUST-028419,18,77970.73,Professional,3,791,FL,City_18,High
CUST-028420,31,39051.16,Salaried,12,541,GA,City_19,Low
CUST-028421,42,29525.3,Salaried,0,559,OH,City_20,Low
CUST-028422,44,81887.96,Salaried,0,462,GA,City_21,High
CUST-028423,27,75191.06,Salaried,0,619,NC,City_22,Medium
CUST-028424,33,165626.89,Self-Employed,3,677,FL,City_23,Premium
CUST-028425,48,55833.8,Salaried,2,626,GA,City_24,Medium
CUST-028426,25,96418.22,Salaried,4,655,CA,City_25,High
CUST-028427,43,69256.98,Salaried,5,708,CA,City_26,Medium
CUST-028428,56,20000.0,Salaried,0,749,OH,City_27,Low
CUST-028429,46,115251.41,Salaried,3,653,MI,City_28,Premium
CUST-028430,46,58080.46,Professional,5,804,MI,City_29,Medium
CUST-028431,18,111381.32,Business Owner,4,606,IL,City_30,High
CUST-028432,32,83016.05,Salaried,9,639,GA,City_31,High
CUST-028433,66,41439.12,Business Owner,8,772,TX,City_32,Low
CUST-028434,34,67555.51,Salaried,3,508,TX,City_33,Medium
CUST-028435,57,73601.72,Salaried,2,704,NC,City_34,Medium
CUST-028436,34,83755.05,Salaried,2,572,PA,City_35,High
CUST-028437,38,101990.99,Salaried,16,609,NY,City_36,High
CUST-028438,48,76385.82,Salaried,8,579,IL,City_37,High
CUST-028439,43,213837.11,Salaried,8,606,TX,City_38,Premium
CUST-028440,46,124189.82,Self-Employed,4,631,IL,City_39,Premium
CUST-028441,32,136330.07,Salaried,2,655,MI,City_40,Premium
CUST-028442,28,123031.6,Business Owner,16,666,FL,City_41,Premium
CUST-028443,31,78518.99,Salaried,0,695,FL,City_42,High
CUST-028444,35,116349.61,Professional,0,637,IL,City_43,Premium
CUST-028445,39,158661.71,Self-Employed,4,716,CA,City_44,Premium
CUST-028446,54,80890.87,Salaried,0,716,NC,City_45,High
CUST-028447,43,140884.62,Self-Employed,0,712,OH,City_46,Premium
CUST-028448,47,34334.35,Salaried,1,677,PA,City_47,Low
CUST-028449,43,145023.35,Salaried,0,701,NC,City_48,Premium
CUST-028450,28,47224.93,Self-Employed,13,637,PA,City_49,Low
CUST-028451,42,34289.82,Salaried,6,649,IL,City_50,Low
CUST-028452,43,63435.88,Salaried,3,759,PA,City_51,Medium
CUST-028453,51,84937.48,Self-Employed,2,674,CA,City_52,High
CUST-028454,29,91682.86,Salaried,3,649,GA,City_53,High
CUST-028455,18,162679.47,Self-Employed,4,607,PA,City_54,Premium
CUST-028456,44,53686.33,Business Owner,3,742,OH,City_55,Medium
CUST-028457,46,201118.29,Salaried,1,747,IL,City_56,Premium
CUST-028458,39,201375.44,Business Owner,1,732,TX,City_57,Premium
CUST-028459,42,85872.52,Salaried,3,598,IL,City_58,High
CUST-028460,52,45648.99,Salaried,1,703,FL,City_59,Low
CUST-028461,36,334277.47,Salaried,0,674,NY,City_60,Premium
CUST-028462,38,211116.73,Salaried,0,728,MI,City_61,Premium
CUST-028463,42,84079.52,Business Owner,0,760,MI,City_62,High
CUST-028464,27,33120.56,Salaried,3,539,FL,City_63,Low
CUST-028465,40,108830.62,Professional,10,668,GA,City_64,High
CUST-028466,41,52643.25,Salaried,1,751,GA,City_65,Medium
CUST-028467,61,126708.73,Self-Employed,0,850,TX,City_66,Premium
CUST-028468,38,86072.48,Salaried,14,636,IL,City_67,High
CUST-028469,44,28785.31,Professional,0,584,IL,City_68,Low
CUST-028470,53,36947.96,Salaried,0,515,GA,City_69,Low
CUST-028471,31,47473.99,Salaried,1,832,NC,City_70,Low
CUST-028472,58,200743.39,Salaried,3,703,NC,City_71,Premium
CUST-028473,63,50781.29,Salaried,0,571,NC,City_72,Medium
CUST-028474,41,20000.0,Salaried,6,728,CA,City_73,Low
CUST-028475,35,66455.56,Professional,8,582,NY,City_74,Medium
CUST-028476,61,64114.85,Business Owner,4,721,OH,City_75,Medium
CUST-028477,51,194683.41,Self-Employed,7,645,NY,City_76,Premium
CUST-028478,42,186089.37,Salaried,4,705,CA,City_77,Premium
CUST-028479,59,34200.17,Self-Employed,3,725,CA,City_78,Low
CUST-028480,57,94967.95,Salaried,6,723,TX,City_79,High
CUST-028481,37,120607.09,Salaried,11,547,NY,City_80,Premium
CUST-028482,44,69741.59,Salaried,6,757,CA,City_81,Medium
CUST-028483,48,83357.22,Salaried,1,608,PA,City_82,High
CUST-028484,42,145598.05,Self-Employed,1,594,GA,City_83,Premium
CUST-028485,25,89401.01,Salaried,1,595,MI,City_84,High
CUST-028486,30,112143.19,Salaried,3,554,NC,City_85,High
CUST-028487,25,174447.22,Salaried,2,850,FL,City_86,Premium
CUST-028488,47,57371.4,Salaried,2,638,FL,City_87,Medium
CUST-028489,27,120924.1,Salaried,0,566,MI,City_88,Premium
CUST-028490,44,57445.44,Salaried,20,762,NC,City_89,Medium
CUST-028491,63,142823.37,Salaried,6,598,OH,City_90,Premium
CUST-028492,59,51658.35,Business Owner,1,653,TX,City_91,Medium
CUST-028493,19,97338.85,Self-Employed,3,740,NC,City_92,High
CUST-028494,26,65413.71,Salaried,1,647,GA,City_93,Medium
CUST-028495,32,106666.32,Self-Employed,10,718,FL,City_94,High
CUST-028496,27,45178.34,Professional,7,648,NY,City_95,Low
CUST-028497,22,63494.53,Salaried,1,629,TX,City_96,Medium
CUST-028498,41,72668.36,Professional,9,682,FL,City_97,Medium
CUST-028499,50,39361.22,Professional,0,631,FL,City_98,Low
CUST-028500,53,52087.03,Salaried,7,716,NY,City_99,Medium
CUST-028501,36,28042.26,Business Owner,1,629,NC,City_0,Low
CUST-028502,38,94046.59,Self-Employed,1,585,CA,City_1,High
CUST-028503,46,120784.93,Salaried,3,780,GA,City_2,Premium
CUST-028504,40,32545.96,Business Owner,1,710,FL,City_3,Low
CUST-028505,51,37144.33,Salaried,0,589,NY,City_4,Low
CUST-028506,47,42190.76,Salaried,1,571,CA,City_5,Low
CUST-028507,37,34934.36,Salaried,0,700,CA,City_6,Low
CUST-028508,19,95306.83,Self-Employed,2,690,MI,City_7,High
CUST-028509,59,49520.85,Salaried,6,729,TX,City_8,Low
CUST-028510,33,87147.92,Salaried,9,461,IL,City_9,High
CUST-028511,46,47893.41,Salaried,3,656,PA,City_10,Low
CUST-028512,19,61145.55,Salaried,12,813,IL,City_11,Medium
CUST-028513,41,139851.83,Salaried,1,558,CA,City_12,Premium
CUST-028514,43,37494.34,Salaried,1,564,IL,City_13,Low
CUST-028515,43,53537.15,Salaried,12,745,IL,City_14,Medium
CUST-028516,78,96359.52,Professional,12,786,GA,City_15,High
CUST-028517,34,61953.04,Salaried,1,676,NY,City_16,Medium
CUST-028518,51,83988.6,Salaried,4,726,FL,City_17,High
CUST-028519,48,75078.18,Salaried,7,625,TX,City_18,Medium
CUST-028520,33,30369.78,Salaried,0,693,FL,City_19,Low
CUST-028521,51,173631.94,Professional,2,749,IL,City_20,Premium
CUST-028522,40,70660.47,Salaried,0,588,CA,City_21,Medium
CUST-028523,52,195263.97,Salaried,2,565,TX,City_22,Premium
CUST-028524,65,91866.37,Salaried,1,635,PA,City_23,High
CUST-028525,43,165254.17,Business Owner,2,740,NY,City_24,Premium
CUST-028526,38,138497.73,Salaried,4,746,OH,City_25,Premium
CUST-028527,54,156775.88,Salaried,4,565,FL,City_26,Premium
CUST-028528,58,65615.82,Business Owner,12,815,PA,City_27,Medium
CUST-028529,31,219150.73,Self-Employed,3,760,OH,City_28,Premium
CUST-028530,36,56502.79,Salaried,3,679,OH,City_29,Medium
CUST-028531,50,93232.94,Salaried,1,586,NY,City_30,High
CUST-028532,40,125884.76,Self-Employed,1,735,MI,City_31,Premium
CUST-028533,30,500000.0,Salaried,0,616,TX,City_32,Premium
CUST-028534,48,144582.07,Self-Employed,12,637,TX,City_33,Premium
CUST-028535,50,54698.67,Self-Employed,23,646,FL,City_34,Medium
CUST-028536,37,88155.51,Salaried,0,668,TX,City_35,High
CUST-028537,42,33438.36,Self-Employed,2,719,NY,City_36,Low
CUST-028538,35,181170.97,Salaried,0,665,GA,City_37,Premium
CUST-028539,28,20000.0,Salaried,13,697,FL,City_38,Low
